 non-industry income and expenditure/revenue, interest-bearing debt interest rate, per Net Share Value (B), Net Value Per Share (A), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (yuan), net value growth rate, quick ratio, interest expense ratio, debt ratio %, net worth/assets, borrowing dependency, net profit before tax/paid-in capital, fixed assets Turnover frequency,cash / total assets,working capital/equity,net income to total assets,Net income to stockholder's Equity,Degree of financial leverage (DFL),Interest coverage ratio( Interest expense to EBIT ),Bankrupt?
0.30363449903912604,0.000765076507650765,0.175298133243437,0.175298133243437,0.21537297910560602,0.170671085335543,0.000446957938540451,0.0038952596860585397,0.6334180353693779,0.12821598089306802,0.871784019106932,0.372500184529495,0.16973078953321805,9380000000.0,0.0912447398115613,0.7332920576520641,0.7974077054903449,0.840159719308183,0.0287866670333948,0.568452689173852,0
0.303535402485487,0.000622062206220622,0.17361257426994198,0.17361257426994198,0.21159118842771998,0.16893876628756502,0.000438223904790847,0.00395889141059057,0.6284492678182491,0.058016144148501994,0.9419838558514979,0.371031777097317,0.16793605308800197,552000000.0,0.00111325804950676,0.7337169533399859,0.7916160432627,0.839789680725313,0.0264360750551551,0.5626085001774991,0
0.303532985496373,0.00058005800580058,0.181703257342716,0.181703257342716,0.21830386688096803,0.17406040521202099,0.000439147216930091,0.00413730977545487,0.631819084670073,0.0900928137376425,0.9099071862623571,0.37388471491870595,0.173086494231204,5450000000.0,0.0539452349920205,0.7332399730768331,0.804677503387492,0.8406230857006339,0.0272797524088101,0.566751531453799,0
0.30351582487366996,0.000754075407540754,0.174160380936328,0.174160380936328,0.22038385175380498,0.172328086164043,0.000448230612029679,0.0053644039142244394,0.6317057300584921,0.103062551017323,0.896937448982677,0.37338592610320703,0.171321921423724,9000000000.0,0.0220029035134249,0.733994529421657,0.8081168938856679,0.840906846465607,0.0277098112110597,0.5675016824416309,0
0.303312797788165,0.0007190719071907191,0.18094475580464398,0.18094475580464398,0.208376666351517,0.165926037508473,0.000432983484541085,0.0024991047889735,0.6022828454404731,0.137860144511292,0.862139855488708,0.377747532337396,0.164927230223965,0.000184585450581406,0.0138755037883287,0.732541265923273,0.788818931898721,0.839422406427086,0.0255608469014366,0.600878791768996,0
0.303572624117829,0.000437043704370437,0.183093843495849,0.183093843495849,0.223125649995273,0.175265496723657,0.00044206687964067304,0.0029507652650635602,0.630984164600485,0.0903951386159567,0.909604861384043,0.372525906822671,0.17429303974059301,8090000000.0,0.038716118492254994,0.731369360379099,0.811546874022053,0.841083343165964,0.0269572136664709,0.565842665580167,0
0.303695648863689,0.000683068306830683,0.19219586195271998,0.19219586195271998,0.248463647537109,0.20539278451457396,0.0005671382429350031,0.00882858985860033,0.630864303228723,0.0790277231913414,0.920972276808659,0.372390585193353,0.202865545584798,0.00033815449348315,0.0288187209246363,0.73457929106585,0.8508877496291379,0.843522773276473,0.0268599667257767,0.565466438538844,0
0.303423737588459,0.000497049704970497,0.16982006657957902,0.16982006657957902,0.213009359931928,0.170068539579724,0.000411572624663484,0.00701633339031076,0.638056327995507,0.0679324001572089,0.932067599842791,0.37103289545789003,0.16908981223135502,0.000140708581180908,0.0163623642718881,0.7329580212120941,0.795450324291772,0.840010220390802,0.0312771236299831,0.569236550926741,0
0.30319871590202396,0.000483048304830483,0.169356537861868,0.169356537861868,0.20667486054646897,0.16547412819160998,0.000426794797769937,0.00216909319801818,0.6298102080793411,0.102881156090335,0.897118843909665,0.374086019821823,0.16452002111454597,0.00010137069827011701,0.0167352319237393,0.7357659927616971,0.77977233321896,0.8388895079923059,0.0264972625686225,0.563217175211385,0
0.303385790859382,0.000551055105510551,0.17357043529560504,0.17357043529560504,0.21130755412687902,0.164720945996837,0.000433806979151762,0.00418534548907219,0.62681675593485,0.133506666263567,0.8664933337364329,0.37619636622282704,0.163758389261745,0.000120283141977228,0.0802725042379031,0.7333676118337329,0.788729036645337,0.839431115180673,0.0263683320842712,0.561797557136936,0
0.303524767733389,0.000502050205020502,0.17968058657452302,0.17968058657452302,0.219343859317387,0.174662950967839,0.000453995074304418,0.00372120820425035,0.6320091505595811,0.10741602926504801,0.8925839707349521,0.374568033228729,0.17368976698589902,4610000000.0,0.015499020695127,0.732154885496149,0.80346088307518,0.8405875190763041,0.0270144972603222,0.566037530052168,0
0.3030123660414,0.000671067106710671,0.167797395811386,0.167797395811386,0.19419495130944503,0.154929577464789,0.000407455151610099,0.00282287797556292,0.628361597786332,0.158992653505457,0.841007346494543,0.381457134357603,0.15394012517909697,0.00010061420052183199,0.00539473232343831,0.728411837998578,0.7693635185237799,0.837385244873586,0.0263718026739479,0.5618432924253871,0
0.30352960171161497,0.000595059505950595,0.177447220934642,0.177447220934642,0.21518388957171203,0.17074640355502,0.000431660902287573,0.0038278849189069797,0.634321447651402,0.119932279227258,0.880067720772742,0.37537884464405896,0.169783575899253,0.000136169594691201,0.0274268949599662,0.734618919873619,0.797484292407513,0.8401601151552729,0.0291753163324502,0.568649735087832,0
0.30347521945656897,0.000599059905990599,0.18111331170199302,0.18111331170199302,0.226907440673159,0.180688408526022,0.00046694639863597404,0.00502129167410076,0.6307930713277901,0.0671161229857605,0.93288387701424,0.370819288588472,0.17974511726114198,0.000130117612704926,0.0505470996674722,0.7324075445239719,0.81745772060551,0.841333455090641,0.0268373146054565,0.565369275462828,0
0.303542411753915,0.00114411441144114,0.197505372719228,0.197505372719228,0.227380164507894,0.18588536566995603,0.000440993841208579,0.0169871750883046,0.630767044287065,0.0451371043323155,0.9548628956676841,0.36982282931804605,0.184948344770379,0.00027763467362039397,0.0355439427433505,0.73794586504198,0.8219490705851279,0.841467525203933,0.0268299182698849,0.5653366797387471,0
0.303508815605242,0.000652065206520652,0.177742193755004,0.177742193755004,0.22189656802495997,0.17729908864954397,0.00046058303118983303,0.00689156530299306,0.631673196257586,0.154427547842912,0.8455724521570881,0.37549515414363793,0.17633662619711898,0.000307138085803488,0.0126607727540185,0.73582042189701,0.806153255235343,0.8410273776998879,0.0271543070604087,0.5664471116525159,0
0.303459025629511,0.0005420542054205419,0.185242931187055,0.185242931187055,0.22548926916895104,0.181516908940273,0.000504577606905696,0.0051323352718135205,0.631165668963439,0.0797230704114641,0.9202769295885359,0.3718280498252,0.17989593544981503,0.000102883693766686,0.0667673414185671,0.7351382477981592,0.815459126391456,0.841281118727632,0.0269148118686149,0.5656862442304951,0
0.303622172394649,0.000712071207120712,0.215456575786945,0.215456575786945,0.22123475465632997,0.17850418016118103,0.000450052281926025,0.00261451526974237,0.630851974630484,0.0401185113522992,0.959881488647701,0.37075777875696503,0.17755071261594102,3780000000.0,0.0097348321936971,0.733151880727596,0.807740347762473,0.8406749169712241,0.0268543713540963,0.565442803498677,0
0.303527668120325,0.00046604660466046603,0.176267329653196,0.176267329653196,0.22511109010116298,0.17993522633125,0.000469816152582272,0.00391023185653666,0.6309314255969101,0.083925386220032,0.916074613779968,0.37189179637785397,0.17898348540834,0.000111961666746099,0.00801946539298256,0.731863862599805,0.817439908569696,0.841433802195599,0.0268625017919425,0.5654770695696489,0
0.303589059643799,0.0,0.211369095276221,0.211369095276221,0.219060225016545,0.17888077125856697,0.0005563829042319191,0.0220671077634447,0.6306269777126341,0.0223418085074221,0.9776581914925779,0.36963718146295005,0.177882512631023,0.000135413096942917,0.0695547732021838,0.7354358141499859,0.8112328521261429,0.8408097748534499,0.0267952851171655,0.5651780043524539,0
0.30377033382728497,0.000709070907090709,0.244363912182377,0.244363912182377,0.25177271438025894,0.218950064020487,0.000715317364092571,0.00566509500466009,0.6308769742880229,0.0883997944190827,0.911600205580917,0.37133708953371103,0.21361888243722196,0.00038732684712164,0.0026353720315808603,0.73396392774241,0.8321656327228381,0.84243877071917,0.0268586291608159,0.565460810017947,0
0.30353975306589,0.000641064106410641,0.186717795288863,0.186717795288863,0.23957643944407697,0.19650523461625402,0.0005003353619416031,0.0066669827458212105,0.6308660155340339,0.142727575052151,0.857272424947849,0.37303923432561703,0.195535781615263,0.000310164076796625,0.0336878930434716,0.735859664075493,0.826101019392672,0.8427365457442559,0.0268447859993752,0.565401761088145,0
0.303434130641645,0.000734073407340734,0.17778433272934102,0.17778433272934102,0.220762030821594,0.175491451382089,0.000458686498147062,0.00131755100207489,0.633424199668498,0.19230885509568602,0.8076911449043142,0.385624145852112,0.17454943066133802,0.000132387105949779,0.00566793838253545,0.731179169829596,0.8020294785742879,0.840839636654658,0.0283692993700162,0.568176352594265,0
0.30350108124008,0.0010701070107010699,0.18296742657283702,0.18296742657283702,0.23097286565188602,0.18468027415831897,0.000470290285842965,0.00300628706391994,0.631496828810564,0.14073223085527697,0.8592677691447229,0.37423811685973296,0.18374179926099102,0.000239809786206171,0.025059914052034997,0.7335064398500749,0.8171537766183309,0.841912442808014,0.0270916475993553,0.566273981230739,0
0.30352380093774295,0.000849084908490849,0.17605663478150896,0.17605663478150896,0.225394724402004,0.180914363184454,0.00044171751829068896,0.00262512055716437,0.632712565581294,0.24059013816246902,0.7594098618375309,0.389292368531123,0.179941180906417,0.00437180048733585,0.076260276498589,0.739296310995415,0.801791732885118,0.8414557203427571,0.0277445347186977,0.567548246080932,0
0.303411410943982,0.000647064706470647,0.169103704015844,0.169103704015844,0.219438404084334,0.174211041650975,0.000444462500326279,0.00294390302026109,0.6324574320899711,0.134776430752487,0.865223569247513,0.37710447500799604,0.173252394238745,0.00010212719601840101,0.027144951730983996,0.731549401461207,0.804819535530283,0.840794988598894,0.0275583984178805,0.5672779203345301,0
0.30351558317475896,0.0007100710071007099,0.17668871939657,0.17668871939657,0.21972203838517498,0.17692249755215803,0.000568061555074247,0.011445600490088999,0.63151669155217,0.0840463161713577,0.9159536838286421,0.37170614852275796,0.17459467611794,0.000211819369519647,0.0110158355429859,0.7366097043956781,0.806376876412864,0.8407168538434251,0.0270517876731863,0.566155276089534,0
0.30341358623418396,0.0006160616061606161,0.179174918882474,0.179174918882474,0.210173016923513,0.166151992166905,0.00043547892275525696,0.00383038028065334,0.6242085724853079,0.13435317592284698,0.8656468240771529,0.37499636532813796,0.16519116205414403,7560000000.0,0.0161061636020303,0.7328609900822359,0.7898784547766701,0.839525465406568,0.0260547274230668,0.553574191355756,0
0.303507365411774,0.000788078807880788,0.17989128144621,0.17989128144621,0.23116195518578,0.18829554869322895,0.000502132077455807,0.0045328246122519796,0.631455048560979,0.144450826858542,0.8555491731414581,0.37655088652442603,0.18670537666842602,0.000336641497986581,0.105002748326959,0.7344040087845309,0.8181894590375329,0.842051320597853,0.0270310717712077,0.566090700871962,0
0.30352863491597,0.000716071607160716,0.185200792212718,0.185200792212718,0.236361917367874,0.191684868569707,0.000478275688128317,0.00874249987835111,0.630754030766702,0.10962300087674198,0.890376999123258,0.37073652990607997,0.19073976321544397,0.000369170901162813,0.0271398610752246,0.738504226001548,0.827457328386448,0.8423623799931191,0.0268262587012402,0.5653203886741079,0
0.303554738398392,0.000679067906790679,0.195272007079348,0.195272007079348,0.226623806372317,0.18513218347518304,0.000448754654054655,0.00993153975048878,0.630966699086314,0.0700486743054086,0.9299513256945909,0.3710440790636189,0.18417163109871104,9230000000.0,0.15203480725762,0.7345194483756401,0.8187352363177629,0.8414278913632209,0.0268831389083887,0.565561867440919,0
0.303471352273988,0.000696069606960696,0.186464961442838,0.186464961442838,0.217074784910655,0.172252767944566,0.000497315881702454,0.0018977226081021898,0.636470048355502,0.187532122018321,0.8124678779816792,0.386565805454468,0.17112585777844802,5600000000.0,0.00910190378762089,0.7291859352107629,0.798384568183389,0.8403469051295759,0.0287906531286229,0.568454964489515,0
0.303512682787823,0.000711071107110711,0.17340187939825502,0.17340187939825502,0.22615108253758198,0.18159222715975,0.00047503161844989297,0.005687553260377271,0.631015671018205,0.104302083018412,0.895697916981588,0.37107203807794104,0.18065756730261703,0.000211819369519647,0.0626665814690903,0.737743740110808,0.818148369024942,0.8416314428434759,0.0268997260211128,0.565627846727616,0
0.303218535212752,0.000895089508950895,0.159664573764275,0.15945387889258802,0.19693674955091198,0.155532123220607,0.000404809987103076,0.00101623607120265,0.6283985835810469,0.18184841430601298,0.818151585693987,0.380569156062745,0.15516175250735198,9300000000.0,0.0034801135272960397,0.7257471558650409,0.7695706585952049,0.8368875120411899,0.0263696150951595,0.5618145228323779,1
0.3032622827157,0.000782078207820782,0.164131305044035,0.164131305044035,0.19410040654249802,0.15455298636740197,0.000409226912742162,0.00110294989188845,0.6280612594348021,0.190464673337969,0.8095353266620308,0.38475965312928495,0.153555538797979,6050000000.0,0.00479889959933104,0.727425187473457,0.7707090119118001,0.836781784982344,0.0262868055943088,0.56055789705376,1
0.30137920649764,0.000633063306330633,0.15001474864101802,0.15001474864101802,0.16715514796256,0.13225879340212401,0.000344395427937958,0.00120775508523532,0.630317050451364,0.200320464371013,0.7996795356289871,0.38266049033400995,0.131234446874293,5220000000.0,0.0126926839901219,0.72672448464825,0.7077558130056321,0.8275010297048501,0.0267055759189382,0.564714369413878,1
0.303451774662171,0.000739073907390739,0.17795288862669098,0.17795288862669098,0.216223882008131,0.170143857799202,0.000446408942133333,0.0021522495062302896,0.636431692716538,0.13205550684765802,0.8679444931523409,0.37748024416048,0.16916522132569198,3250000000.0,0.0113818836371217,0.731297573510851,0.7997200900089291,0.8403559805481801,0.0327797045462081,0.5694414411433271,1
0.30329394527308196,0.0008970897089708971,0.14356748556740098,0.14356748556740098,0.195424033279758,0.155155532123221,0.000365481880847716,0.0009419990592486221,0.6293314475144179,0.196934425733894,0.8030655742661059,0.38601780877376196,0.15419651609984197,6810000000.0,0.0055364649937904,0.721136197026676,0.74599509554289,0.833175773504366,0.0264725131261539,0.562983129199513,1
0.303205483471541,0.000575057505750575,0.15342800556234498,0.15342800556234498,0.16743878226340198,0.131430292987874,0.000331069787874276,0.00209298466475439,0.6302913658717,0.19968558212655302,0.800314417873447,0.38725695228850104,0.130548224115828,0.00013163060820149498,0.0268461421029198,0.726755593571758,0.714301693404566,0.828508422310379,0.0267137583968298,0.564760178400477,1
0.30314820082955896,0.000876087608760876,0.158105431713792,0.158105431713792,0.19967854779238,0.156586578293289,0.000395526956946354,0.00134188077910184,0.628996178134546,0.175953079178886,0.8240469208211141,0.3792192948512921,0.15559158434507198,0.00016113402038458799,0.007098152750637079,0.7269858068604491,0.7665481037530641,0.8366956356537729,0.0264228096032093,0.562462267624398,1
0.30359292682638,0.000536053605360536,0.194892756310311,0.194892756310311,0.21518388957171203,0.170445130677111,0.00044688307539402595,0.004612052347698721,0.6349841098067149,0.155092662575203,0.844907337424797,0.37789291921186896,0.169497021340774,9150000000.0,0.107278314391467,0.732211892216471,0.796622882341951,0.8401060252952119,0.0333447610870726,0.5694975579893671,0
0.303490688186893,0.000618061806180618,0.16046521427668498,0.16046521427668498,0.20629668147868,0.164419673118927,0.000405408892274478,0.00259829541839107,0.6284160490952181,0.13843456178008898,0.8615654382199108,0.37730466155053993,0.16342658924666298,9910000000.0,0.0262102191934557,0.7309753323734499,0.7802929528844871,0.8386783573534641,0.0263441368246952,0.561464245943683,0
0.30323714602892304,0.0,0.17407610298765303,0.17407610298765303,0.202514890800794,0.156963169390676,0.00041940830065598597,0.0140613634407046,0.6306108820427121,0.0438068748677329,0.9561931251322671,0.36963718146295005,0.15599125254505702,5900000000.0,0.0468629372893214,0.733695623495342,0.765335860613939,0.8383686768074301,0.0267908283641368,0.56515682973496,0
0.303460959220801,0.0006560656065606559,0.165226918376807,0.165226918376807,0.20100217452964,0.15711380582963,0.00041199684915989304,0.0019382722364804398,0.629413980630402,0.15140429905977,0.8485957009402301,0.37672758749493895,0.156119448005429,719000000.0,0.0240280477346124,0.7300305410794491,0.772376641863008,0.837808108402328,0.0265721092366087,0.563840821026699,0
0.30331328118598805,0.0006930693069306929,0.15540853735620097,0.15540853735620097,0.20128580883048103,0.156360623634857,0.00039153425580367796,0.00169622214708411,0.62912254626649,0.19421350182906602,0.8057864981709341,0.38247596083948604,0.15539552069979598,4610000000.0,0.0125118815255674,0.725616370803269,0.7686666956154821,0.836389939570528,0.0264494913614124,0.562750877354071,0
0.302519783660138,0.00058005800580058,0.17024145632295298,0.17024145632295298,0.194384040843339,0.15455298636740197,0.000403811811817407,0.00294452686069768,0.6300136299502751,0.13928107143936902,0.8607189285606309,0.37565843478727706,0.15351029334137697,4310000000.0,0.0747628643444618,0.732382441135958,0.762915612169663,0.8371508298164259,0.0266637419879335,0.5644675606424661,0
0.303820607200839,0.00044004400440044003,0.171126374784038,0.171126374784038,0.20648577101257398,0.169993221360247,0.00044605958078334905,0.00344983761433436,0.632588937137847,0.0868277050518487,0.9131722949481508,0.372698134350892,0.16898423949928398,0.00013692609243948602,0.0203735286799991,0.732466023983944,0.7985492988440269,0.840211273268231,0.0488211908909229,0.569966596368672,0
0.30385057786584196,0.000756075607560756,0.170999957861026,0.170999957861026,0.20450033090668399,0.172855313700384,0.00045456902509367805,0.00437249762004873,0.631386898809605,0.0783626084590501,0.9216373915409499,0.37217585996336294,0.17187240781238197,0.000104396689263254,0.0600375973347365,0.7342504972634759,0.8045551353709179,0.840584215136496,0.0270531168749647,0.566159350187209,0
0.302915928175785,0.000534053405340534,0.174708187602714,0.174708187602714,0.211213009359932,0.16404308202154097,0.00045157449923667,0.0020767648134030897,0.628588991931617,0.14696012334855,0.85303987665145,0.37559245151347703,0.163064625593847,1740000000.0,0.0329685082395812,0.7282737909718141,0.785205817114473,0.8390531089071329,0.0263544694732004,0.561609769616949,0
0.303537094377866,0.000666066606660666,0.17609877375584698,0.17609877375584698,0.21745296397844396,0.17330722301724802,0.00045469379700438604,0.0040967601470766205,0.631699223298311,0.11255555219638999,0.88744444780361,0.371586483941461,0.172294698740668,0.000126335123963504,0.0925827573753542,0.736809957870457,0.8017431047813008,0.8404741238509891,0.027133534091387,0.566391433468168,0
0.303561505967909,0.000603060306030603,0.182798870675488,0.182798870675488,0.22983832844852,0.182947955110341,0.000462454609850463,0.00676367801349242,0.6313471733263929,0.112464854732896,0.8875351452671041,0.375247996457034,0.18197722645351,0.000142978074425761,0.0360525879588164,0.734593603471005,0.8195049105710591,0.8418030003641959,0.0270420577296718,0.5661252009015479,0
0.30356416465593294,0.0008860886088608859,0.17673085837090696,0.17673085837090696,0.21839841164791501,0.173005950139339,0.000452223313172355,0.00621282690798478,0.632034492678182,0.120385766544729,0.879614233455271,0.37174529114280797,0.172060930548224,0.000105153187011539,0.0134204353234779,0.734519965032542,0.8017779751399019,0.8404959930869359,0.0273737464688741,0.56694909552229,0
0.30359413532093604,0.000596059605960596,0.17803716657536603,0.17803716657536603,0.21272572563108605,0.169993221360247,0.000440544662330028,0.00277172305976267,0.6365190202873929,0.11186020497626699,0.888139795023733,0.371887322935562,0.16902194404645202,5980000000.0,0.0101187376980363,0.733042762909614,0.796096362381502,0.8400513941187391,0.0376795002897801,0.569751464780204,0
0.30288571581186996,0.000405040504050405,0.169272259913194,0.169272259913194,0.20988938262267198,0.165248173533178,0.00042262741595226804,0.00524400270996286,0.629820824372269,0.110288115609033,0.889711884390966,0.37501873253959606,0.164263630193801,235000000.0,0.186306428451504,0.7330885972432719,0.780347252895045,0.838886549003702,0.0266062527997088,0.564089751242563,0
0.303194123622709,0.00057005700570057,0.166364670683916,0.166364670683916,0.202136711733006,0.15862017021917602,0.000392732066146481,0.0035926970743131205,0.6297523321598331,0.12111134625268301,0.8788886537473171,0.37611360754043394,0.158638111756278,6280000000.0,0.12017085266769802,0.7307978243299559,0.769345367909696,0.8379523833612719,0.0265678567950492,0.563808389518577,0
0.303553288204924,0.000764076407640764,0.17639374657620802,0.17639374657620802,0.21660206107591898,0.172252767944566,0.000447457026183286,0.00579547765590708,0.632922151751346,0.10811137648517098,0.8918886235148291,0.37423699849916,0.17127667596712198,953000000.0,0.0320469063169084,0.734053033767567,0.8004678643022092,0.8403707230369781,0.0279395773903427,0.5677825431986059,0
0.303521625647542,0.0007470747074707469,0.18157684041970398,0.18157684041970398,0.21404935236834602,0.170143857799202,0.00044780638753327004,0.00325145635549922,0.6347741811756,0.120990416301357,0.879009583698643,0.37644016882771203,0.169172762235126,0.00022467983124048197,0.060487291513507006,0.732219912203747,0.796590128017456,0.840090713410528,0.0483578889816282,0.569961873046049,0
0.303381923676801,0.00046604660466046603,0.169230120938856,0.169230120938856,0.210740285525196,0.16434435489945,0.000400642605285408,0.00467880327441368,0.62784071451076,0.14360431719926198,0.856395682800738,0.377998045105719,0.163856421084383,8930000000.0,0.0860645065908008,0.7331266541852249,0.7864592649407591,0.839187243926647,0.0263417931395083,0.561430548909479,0
0.30366398630630603,0.000587058705870587,0.186717795288863,0.186717795288863,0.236551006901768,0.191458913911275,0.0004962428432703599,0.00830144468968305,0.63086704291722,0.0794207455331499,0.92057925446685,0.37247669895746405,0.19050599502300003,0.000372953389904235,0.0893856040781909,0.734385159181939,0.8326712479575992,0.8423722852116609,0.0268584932110187,0.565460237186929,0
0.303182038677143,0.000568056805680568,0.16307783068560097,0.16307783068560097,0.20459487567363102,0.15929803419447197,0.000406931109585123,0.00665949666058214,0.630198901384913,0.0952928016446473,0.9047071983553531,0.372913977941456,0.158298770831762,0.000133900101446348,0.0831667087123192,0.7331043682014,0.771122545708984,0.838340218877058,0.0267177869864087,0.564782452095885,0
0.302452591362793,0.000541054105410541,0.15818970966246698,0.15818970966246698,0.18965680249598196,0.149280711003992,0.00038175213800412203,0.00164319570997409,0.630203010917659,0.14892523505759303,0.851074764942407,0.37888154995828494,0.14826182037553698,9380000000.0,0.0539173838505106,0.733413664407473,0.742464610192823,0.835059148081236,0.0266793720129439,0.564562330569428,0
0.30349648896076503,0.000657065706570657,0.176267329653196,0.176267329653196,0.21802023258012698,0.17436167808993,0.00044798106820826203,0.00426644474582869,0.632601608197148,0.11718112283459801,0.882818877165402,0.374817427636479,0.17336550788024999,0.000125578626215219,0.0338859946975978,0.7333427213361708,0.8023130825599889,0.840528980780559,0.0274577694364289,0.567107458898261,0
0.303495280466208,0.000635063506350635,0.17668871939657,0.17668871939657,0.21480571050392397,0.166905174361678,0.000445261040554814,0.0051279683887574,0.634930685881015,0.11769507512773199,0.882304924872268,0.37512274007287205,0.165960334816379,5300000000.0,0.0101849806329815,0.732472046256783,0.7965631762902741,0.8400877119057758,0.0258620415171586,0.5284805088115491,0
0.303556913688594,0.000671067106710671,0.171589903501749,0.171589903501749,0.205445778576156,0.169993221360247,0.000460258624221991,0.0018053942234870898,0.6352745167874411,0.151132206669287,0.848867793330713,0.380120693473024,0.168999321318151,9460000000.0,0.0052226331287304395,0.727081828535403,0.7960781691648551,0.8400527537092729,0.11703428491932401,0.5701389182573771,0
0.303358962280226,0.000575057505750575,0.174328936833677,0.174328936833677,0.21471116573697602,0.16991790314076996,0.000419233619980994,0.00695207782534215,0.6356227996876761,0.0947788493515131,0.9052211506484871,0.374384622094779,0.168938994042682,5450000000.0,0.102441516809259,0.733215068178157,0.7960615378286651,0.840048049382836,1.0,0.570191775288137,0
0.303530810206172,0.000678067806780678,0.17740508196030497,0.17740508196030497,0.215562068639501,0.171047676432929,0.000437425364562312,0.00292456396672685,0.633814262818318,0.100311394624664,0.899688605375336,0.37451435192123206,0.17006258954829997,0.000124822128466935,0.0277011801702842,0.7344031570534301,0.7982746737490379,0.840203673403982,0.0293054181537362,0.5687061148759219,0
0.30355860558097303,0.0007420742074207419,0.175340272217774,0.175340272217774,0.22123475465632997,0.17677186111320303,0.00045252276575805594,0.00593334639239314,0.630786222106547,0.0458929165281011,0.954107083471899,0.370171757816781,0.17580876253676198,0.000124822128466935,0.0466542023231649,0.7327537131916401,0.813118952188496,0.840985584826879,0.0268331806391447,0.565351111121893,0
0.303446457286122,0.000739073907390739,0.15039399941005402,0.15039399941005402,0.21518388957171203,0.170671085335543,0.000412196484217027,0.00173864329677212,0.634312201202723,0.163769386582822,0.836230613417178,0.380348839029889,0.16970816680491702,0.000170968491112286,0.0595703564961142,0.727537023005155,0.7977580683341059,0.8402277224157528,0.0311920656747453,0.569221578537921,0
0.30355933067770696,0.000599059905990599,0.18785554759597198,0.18785554759597198,0.22369291859695603,0.180462453867591,0.000432958530158943,0.0146059761418463,0.630851974630484,0.0620672975179127,0.937932702482087,0.371037368900182,0.17949626724983,0.000257965732164998,0.230668768961725,0.7379750243751501,0.8159020521137971,0.84121425480877,0.0268542911461676,0.5654424629836079,0
0.30342228739499105,0.000551055105510551,0.17609877375584698,0.17609877375584698,0.21858750118181,0.173231904797771,0.00055046871566433,0.00505622673854972,0.634246448678785,0.15500196511170902,0.844998034888291,0.378060673297799,0.171917653268984,0.000508366486847152,0.0274256655185752,0.732562043198519,0.7960781890246958,0.8400531018800609,0.0280925317841382,0.567939166510226,0
0.30349697235858697,0.000506050605060506,0.180017698369222,0.180017698369222,0.22227474709274803,0.176093997137908,0.00046015880669342404,0.005134206793123279,0.631127998246599,0.0660882183994921,0.9339117816005079,0.37193541244019607,0.17512253977829698,8620000000.0,0.0822756575042106,0.73541711310685,0.810016818960443,0.8408823406992779,0.0269208303556124,0.565709127449791,0
0.30310034444511896,0.000546054605460546,0.200160128102482,0.200160128102482,0.21754750874539103,0.163892445582586,0.000434331021176738,0.0018933557250460698,0.629248914398433,0.0761556368473562,0.9238443631526441,0.37293522679234103,0.16294397104290803,4540000000.0,0.0126535181458108,0.7315435729713861,0.785177513636772,0.8393663157500741,0.0264594958612108,0.56285361827028,0
0.30340198468644003,0.000506050605060506,0.16842948042644598,0.16842948042644598,0.211118464592985,0.16630262860585998,0.000427693155527039,0.00525585567825804,0.628046191148066,0.10037185960032599,0.899628140399674,0.37343848905013205,0.16528165296734804,870000000.0,0.10091084984750802,0.732518507512927,0.788676378274924,0.8395295419582741,0.0264462837660308,0.562717325695584,0
0.30327412596235404,0.000363036303630363,0.194302810669588,0.194302810669588,0.20289306986858302,0.158017624463358,0.00041968279885954503,0.00927525961119769,0.630594443911727,0.0355534056897542,0.9644465943102459,0.36989104931299105,0.15706206168463901,0.000119526644228943,0.0290661460045656,0.7342297982350359,0.7710315181243,0.838722380530651,0.0267862082130797,0.5651346893522751,0
0.303750514516557,0.000788078807880788,0.231722219881168,0.231722219881168,0.25508178122340897,0.213225879340212,0.000508595262430514,0.00326518084510416,0.6307119080560539,0.0811742298273725,0.9188257701726271,0.370702979088894,0.212269059648594,0.000410778277318458,0.00765346475890042,0.733342486855333,0.8367202577598871,0.8426503795091941,0.0268157006631715,0.5652727701626801,0
0.30352670132467896,0.00061006100610061,0.18246175888078897,0.18246175888078897,0.23239103715609302,0.189274685546434,0.000486660360527937,0.00612299388511604,0.6311841618607971,0.146657798470236,0.853342201529764,0.37430633685467796,0.188304049468366,0.000357823434938546,0.0500440773383678,0.73617371982724,0.819586312859212,0.842208880397418,0.0269052243475401,0.5656493051026291,0
0.303342526754257,0.0008510851085108509,0.166743921452952,0.166743921452952,0.20128580883048103,0.156134668976425,0.000444811861676263,0.00125891000103558,0.622742496678128,0.182029809233002,0.817970190766998,0.38399804957916106,0.155998793454491,0.000114231159990952,0.0197804136089665,0.7313409054477641,0.779436067659644,0.8380634920793549,0.0261082710363904,0.555954838782929,0
0.30352404263665506,0.0007890789078907889,0.184147317854283,0.184147317854283,0.227758343575683,0.183399864427205,0.00046529940941462,0.00312356906599858,0.631647511677922,0.13683223992502302,0.863167760074977,0.37407595457666704,0.18240705829123002,0.000246618265940731,0.0411204244724146,0.7334035179760501,0.8131494870155149,0.8415222440736351,0.027116837009259997,0.566345466947119,0
0.30349358857382897,0.000741074107410741,0.18730774092958602,0.18730774092958602,0.22520563486810996,0.181968818257136,0.00080525295733135,0.00379107833314826,0.632356406076629,0.202073948665236,0.797926051334764,0.380486397380352,0.17937561269889102,0.00512527224462716,0.12631384245769198,0.7412745631171229,0.803782032732359,0.841175073694461,0.0274752338400169,0.567138456204964,0
